Kraken Experian Tier,Kraken Experian Tier Class,Kraken Experian Mosaic Household,Kraken Experian First Lead Sub Group,Kraken Experian First Lead Group,Kraken Experian Number of Children,Kraken Experian Consumer View Profitability Score,Kraken Experian Direct Mail Responder,Kraken Experian Dwelling Type,Kraken Experian Estimated Household Income,Kraken Experian Estimated Current Home Value,Kraken Experian Gender Code,Kraken Experian Individual Education,Kraken Experian Length of Residence,Kraken Experian Marital Status,Kraken Experian Occupation Group,Kraken Experian State Region,Kraken Experian Membership Tcv,Kraken Experian Membership Level,Kraken Experian Membership Length Days,Kraken Experian Product Tcv,Kraken Experian Count
9,H,Unspoiled Splendor,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$75000-$99999,"$154,404 ",Male,HS Diploma - Likely,16 Years,Unknown Status - Indiv not PDM,Retired-I,TX,78,Silver,181,0,1
9,H,Platinum Prosperity,Sean Hannity,Radio,No Children,3,U - UNKNOWN,S - Single Family,$175000-$199999,"$252,862 ",Male,Grad Degree - Likely,New,Married - Likely,Retired-I,MD,147,Silver,353,0,1
9,H,Fast Track Couples,Sean Hannity,Radio,No Children,5,,,$100000-$124999,"$278,000 ",Male,Some College - Likely,8 Years,Married - Likely,Other-I,AK,147,Silver,351,0,1
9,H,Boomers and Boomerangs,Sean Hannity,Radio,1 = 1 Child,3,U - UNKNOWN,S - Single Family,$75000-$99999,"$162,812 ",Male,Some College -Extremely Likely,15 Years,Married - Likely,Mgmt/Business/Financial Oper-K,MD,104,Silver,243,0,1
1,A,Full Pockets  Empty Nests,Sean Hannity,Media Buy,No Children,6,U - UNKNOWN,S - Single Family,$1000-$14999,,Male,Grad Degree - Likely,7 Years,Married - Likely,Blue Collar-I,NC,"2,504.95",Elite,"2,569",250,1
9,H,Digital Dependents,Sean Hannity,Radio,No Children,7,U - UNKNOWN,S - Single Family,$15000-$24999,"$109,233 ",Male,HS Diploma - Likely,6 Years,Married - Likely,Sales-I,IN,147,Silver,351,0,1
9,H,Aging of Aquarius,Sean Hannity,Radio,No Children,1,Y - SINGLE BUYER,S - Single Family,$125000-$149999,"$425,147 ",Male,Bach Degree - Extremely Likely,18 Years,Married - Extremely Likely,Retired-K,NC,132.36,Silver,360,0,1
9,H,Unspoiled Splendor,Sean Hannity,Radio,No Children,2,M - MULTI BUYER,S - Single Family,$25000-$34999,"$81,233 ",Male,HS Diploma - Extremely Likely,18 Years,Married - Likely,Blue Collar-I,NC,130,Silver,293,0,1
9,H,Digital Dependents,Sean Hannity,Radio,No Children,8,U - UNKNOWN,P - Post Office Box,$1000-$14999,,Male,Less than HS Diploma - Likely,1 Year,Married - Extremely Likely,Other-I,OK,26,Silver,65,0,1
9,H,Babies and Bliss,Sean Hannity,Radio,6 = 6 Children,5,U - UNKNOWN,S - Single Family,$100000-$124999,"$237,727 ",Male,HS Diploma - Extremely Likely,9 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,IN,78,Silver,181,0,1
1,G,Aging in Place,Sean Hannity,Radio,No Children,6,M - MULTI BUYER,P - Post Office Box,$15000-$24999,,Female,Bach Degree - Likely,6 Years,Married - Extremely Likely,Sales-K,CA,848,Elite,742,151.95,1
9,H,Generational Soup,Sean Hannity,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$100000-$124999,"$388,692 ",Male,Bach Degree - Likely,3 Years,Married - Extremely Likely,Sales-I,PA,78,Silver,183,0,1
9,H,Progressive Potpourri,Sean Hannity,Radio,No Children,2,M - MULTI BUYER,P - Post Office Box,$1000-$14999,"$256,192 ",Male,Bach Degree - Extremely Likely,19 Years,Married - Extremely Likely,Other-K,CA,39,Silver,76,0,1
9,H,Settled and Sensible,Sean Hannity,Radio,No Children,5,M - MULTI BUYER,S - Single Family,$35000-$49999,"$66,732 ",Male,HS Diploma - Extremely Likely,20 Years,Married - Extremely Likely,Blue Collar-I,NH,65,Silver,151,0,1
1,G,Couples with Clout,Sean Hannity,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$200000-$249999,"$781,834 ",Male,Some College - Likely,5 Years,Married - Likely,Blue Collar-I,CO,"1,194.20",Elite,"1,082",134,1
9,H,Suburban Attainment,Sean Hannity,Radio,No Children,8,U - UNKNOWN,S - Single Family,$1000-$14999,"$125,420 ",Male,Some College - Likely,3 Years,Married - Extremely Likely,Blue Collar-I,GA,143,Silver,334,0,1
9,H,Couples with Clout,Sean Hannity,Radio,No Children,4,U - UNKNOWN,S - Single Family,$125000-$149999,"$316,697 ",Male,Bach Degree - Extremely Likely,1 Year,Married - Likely,Mgmt/Business/Financial Oper-I,AL,143,Silver,339,0,1
1,G,Fast Track Couples,Sean Hannity,Radio,No Children,4,,,$75000-$99999,"$341,000 ",Female,HS Diploma - Likely,2 Years,Married - Likely,Mgmt/Business/Financial Oper-I,CA,958.36,Elite,872,131,1
9,H,Homemade Happiness,Sean Hannity,Radio,No Children,5,Y - SINGLE BUYER,S - Single Family,$1000-$14999,"$132,921 ",Male,Some College - Likely,16 Years,Married - Likely,Blue Collar-K,NC,13,Silver,30,0,1
9,H,Families Matter Most,Sean Hannity,Radio,1 = 1 Child,4,U - UNKNOWN,S - Single Family,$50000-$74999,"$482,193 ",Male,Bach Degree - Likely,22 Years,Married - Likely,Sales-I,NY,65,Silver,156,0,1
9,H,Family Troopers,Sean Hannity,Radio,No Children,8,U - UNKNOWN,S - Single Family,$35000-$49999,,Male,Grad Degree - Likely,1 Year,Single - Likely,Other-I,NC,77.21,Silver,208,0,1
1,A,Suburban Attainment,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$74,265 ",Male,HS Diploma - Likely,26 Years,Married - Extremely Likely,Retired-I,TN,"2,340",Elite,"2,483",26,1
9,H,Unspoiled Splendor,Sean Hannity,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$50000-$74999,"$263,108 ",Male,HS Diploma - Extremely Likely,21 Years,Married - Extremely Likely,Blue Collar-I,TX,130,Silver,316,0,1
9,H,Kids and Cabernet,Sean Hannity,Radio,1 = 1 Child,4,U - UNKNOWN,S - Single Family,$200000-$249999,"$493,754 ",Male,Some College - Likely,3 Years,Unknown Status - Indiv not PDM,Other-I,CO,156,Silver,351,0,1
9,H,Homemade Happiness,Sean Hannity,Radio,No Children,3,U - UNKNOWN,S - Single Family,$15000-$24999,,Female,Some College -Extremely Likely,7 Years,Married - Likely,Retired-K,SD,52,Silver,121,0,1
9,H,Families Matter Most,Sean Hannity,Radio,2 = 2 Chldren,7,Y - SINGLE BUYER,S - Single Family,$35000-$49999,"$257,068 ",Male,Grad Degree - Likely,2 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-I,ID,143,Silver,310,0,1
9,H,Digital Dependents,Sean Hannity,Radio,No Children,8,M - MULTI BUYER,S - Single Family,$15000-$24999,"$232,778 ",Male,Less than HS Diploma - Likely,7 Years,Single - Likely,Other-I,FL,104,Silver,242,0,1
9,H,Destination Recreation,Sean Hannity,Radio,No Children,6,U - UNKNOWN,A - Multi-Family & Condominium,$1000-$14999,,Male,Less than HS Diploma - Likely,2 Years,Married - Likely,Blue Collar-I,IL,147,Silver,363,0,1
9,H,Stockcars and State Parks,Sean Hannity,Radio,No Children,4,U - UNKNOWN,S - Single Family,$75000-$99999,"$148,067 ",Male,HS Diploma - Extremely Likely,19 Years,Married - Extremely Likely,Blue Collar-I,TN,13,Silver,31,0,1
9,H,Striving Single Scene,Sean Hannity,Radio,No Children,7,U - UNKNOWN,A - Multi-Family & Condominium,$200000-$249999,,Male,Some College - Likely,1 Year,Single - Likely,Blue Collar-I,NC,13,Silver,31,0,1
1,E,Aging of Aquarius,Sean Hannity,Radio,No Children,4,Y - SINGLE BUYER,S - Single Family,$150000-$174999,"$221,407 ",Male,Some College - Likely,5 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,ID,"1,268",Elite,"1,221",93,1
9,H,No place like Home,Sean Hannity,Radio,No Children,4,U - UNKNOWN,S - Single Family,$75000-$99999,"$268,850 ",Male,Bach Degree - Likely,2 Years,Unknown Status - Indiv not PDM,Mgmt/Business/Financial Oper-I,CO,117,Silver,273,0,1
9,H,Red  White and Bluegrass,Sean Hannity,Radio,No Children,8,M - MULTI BUYER,S - Single Family,$50000-$74999,,Male,HS Diploma - Likely,10 Years,Married - Extremely Likely,Farming/Fish/Forestry-I,GA,134.75,Silver,351,0,1
9,H,Blue Collar Comfort,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$159,657 ",Male,Less than HS Diploma - Likely,14 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,LA,91,Silver,214,0,1
9,H,Colleges and Cafes,Sean Hannity,Radio,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$15000-$24999,,Male,Less than HS Diploma - Likely,1 Year,Single - Likely,Other-I,UT,13,Silver,23,0,1
9,H,Mid-scale Medley,Sean Hannity,Radio,No Children,8,U - UNKNOWN,P - Post Office Box,$25000-$34999,,Female,Some College - Likely,New,Married - Likely,Blue Collar-I,AL,39,Silver,105,0,1
1,F,Generational Soup,Sean Hannity,Radio,No Children,3,U - UNKNOWN,S - Single Family,$75000-$99999,"$329,703 ",Male,Some College - Likely,5 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,GA,878.94,Elite,"1,196",0,1
1,G,Digital Dependents,Sean Hannity,Radio,No Children,8,U - UNKNOWN,P - Post Office Box,$35000-$49999,,,Bach Degree - Likely,5 Years,Married - Likely,Blue Collar-I,TX,920,Elite,749,58.9,1
1,G,No place like Home,Sean Hannity,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$50000-$74999,"$96,006 ",Male,HS Diploma - Extremely Likely,10 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,MO,"1,083",Elite,922,20,1
1,H,Family Fun-tastic,Sean Hannity,Radio,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$75000-$99999,"$394,685 ",Male,Grad Degree - Likely,14 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,FL,737.44,Elite,744,0,1
1,H,Rural Southern Bliss,Sean Hannity,Radio,No Children,7,U - UNKNOWN,S - Single Family,$15000-$24999,"$103,742 ",Male,Some College - Likely,3 Years,Married - Likely,Blue Collar-I,NC,942.6,Elite,898,0,1
1,G,Rural Escape,Sean Hannity,Radio,No Children,2,M - MULTI BUYER,S - Single Family,$100000-$124999,"$339,021 ",Male,Less than HS Diploma - Likely,9 Years,Married - Extremely Likely,Retired-I,AL,905.84,Elite,"1,075",168.95,1
1,H,American Royalty,Sean Hannity,Radio,No Children,1,U - UNKNOWN,S - Single Family,$250000+,"$496,606 ",Male,Bach Degree - Extremely Likely,31 Years,Married - Likely,Profess:Legal/Educ/Health-K,NY,"1,143",Elite,996,0,1
9,H,Fast Track Couples,Sean Hannity,Radio,No Children,4,U - UNKNOWN,S - Single Family,$15000-$24999,"$796,458 ",Male,HS Diploma - Likely,3 Years,Married - Likely,Sales-I,AZ,13,Silver,30,0,1
9,H,Boomers and Boomerangs,Sean Hannity,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$15000-$24999,"$163,649 ",Male,HS Diploma - Likely,5 Years,Married - Extremely Likely,Blue Collar-I,NC,13,Silver,30,0,1
1,E,Homemade Happiness,Sean Hannity,Radio,No Children,8,U - UNKNOWN,P - Post Office Box,$35000-$49999,,Male,Some College - Likely,4 Years,Married - Likely,Blue Collar-I,CA,988.33,Elite,"1,241",117,1
1,G,Rural Southern Bliss,Sean Hannity,Radio,1 = 1 Child,9,M - MULTI BUYER,S - Single Family,$35000-$49999,"$57,681 ",Male,HS Diploma - Likely,9 Years,Unknown Status - Indiv not PDM,Other-I,TX,943.6,Elite,798,7.95,1
9,H,Diapers and Debit Cards,Sean Hannity,Radio,1 = 1 Child,5,M - MULTI BUYER,S - Single Family,$75000-$99999,"$97,504 ",Male,Grad Degree - Extremely Likely,5 Years,Married - Extremely Likely,Tech: Comp/Math/Arch/Eng-K,IA,94.5,Silver,273,0,1
1,F,Rooted Flower Power,Sean Hannity,Radio,No Children,6,Y - SINGLE BUYER,P - Post Office Box,$50000-$74999,,Male,Some College -Extremely Likely,6 Years,Unknown Status - PDM,Mgmt/Business/Financial Oper-K,CA,"1,031.46",Elite,"1,259",0,1
1,B,Sports Utility Families,Sean Hannity,Radio,3 = 3 Children,5,U - UNKNOWN,S - Single Family,$200000-$249999,,Male,Some College -Extremely Likely,14 Years,Married - Likely,Office and Admin Support-I,KS,"2,310",Elite,"2,364",0,1
9,H,Digital Dependents,Sean Hannity,Radio,No Children,6,,,$35000-$49999,"$278,000 ",Male,Some College - Likely,6 Years,Single - Likely,Blue Collar-I,WA,91,Silver,212,0,1
9,H,Boomers and Boomerangs,Sean Hannity,Radio,1 = 1 Child,2,M - MULTI BUYER,S - Single Family,$125000-$149999,"$249,536 ",Male,Bach Degree - Extremely Likely,24 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,AL,23,Silver,59,0,1
9,H,Digital Dependents,Sean Hannity,Radio,1 = 1 Child,5,U - UNKNOWN,S - Single Family,$15000-$24999,"$190,851 ",Male,Bach Degree - Likely,3 Years,Single - Likely,Blue Collar-I,CO,39,Silver,91,0,1
9,H,True Grit Americans,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$100000-$124999,"$128,396 ",Male,Grad Degree - Likely,9 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,SC,91,Silver,224,0,1
9,H,Stockcars and State Parks,Sean Hannity,Radio,2 = 2 Chldren,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$125,810 ",Male,Some College -Extremely Likely,42 Years,Married - Likely,Other-K,ME,26,Silver,62,0,1
9,H,Families Matter Most,Sean Hannity,Radio,2 = 2 Chldren,8,U - UNKNOWN,S - Single Family,$15000-$24999,"$222,649 ",Male,Some College - Likely,9 Years,Married - Extremely Likely,Blue Collar-I,RI,13,Silver,30,0,1
9,H,Boomers and Boomerangs,Sean Hannity,Radio,No Children,4,U - UNKNOWN,S - Single Family,$50000-$74999,"$180,791 ",Male,Some College -Extremely Likely,13 Years,Unknown Status - Indiv not PDM,Other-I,GA,156,Silver,358,0,1
9,H,Sports Utility Families,Sean Hannity,Radio,2 = 2 Chldren,5,M - MULTI BUYER,S - Single Family,$75000-$99999,"$179,914 ",Female,Grad Degree - Extremely Likely,19 Years,Unknown Status - Indiv not PDM,Mgmt/Business/Financial Oper-K,GA,26,Silver,59,0,1
9,H,No place like Home,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$75000-$99999,"$149,616 ",Male,Bach Degree - Likely,20 Years,Married - Extremely Likely,Tech: Comp/Math/Arch/Eng-I,OK,65,Silver,153,0,1
1,H,Stockcars and State Parks,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$185,942 ",Male,Some College - Likely,14 Years,Married - Extremely Likely,Blue Collar-I,MO,877.24,Elite,859,0,1
9,H,American Royalty,Sean Hannity,Radio,3 = 3 Children,1,M - MULTI BUYER,S - Single Family,$200000-$249999,"$554,147 ",Male,Bach Degree - Extremely Likely,13 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,GA,147,Silver,359,0,1
9,H,Boomers and Boomerangs,Sean Hannity,Radio,1 = 1 Child,3,U - UNKNOWN,S - Single Family,$15000-$24999,"$242,399 ",Male,HS Diploma - Likely,4 Years,Unknown Status - Indiv not PDM,Sales-I,GA,65,Silver,129,0,1
9,H,Rooted Flower Power,Sean Hannity,Radio,No Children,5,,,$35000-$49999,,Male,Less than HS Diploma - Likely,3 Years,Married - Likely,Retired-I,SD,156,Silver,352,0,1
9,H,Digital Dependents,Sean Hannity,Radio,No Children,6,U - UNKNOWN,S - Single Family,$1000-$14999,"$210,913 ",Male,Grad Degree - Likely,3 Years,Single - Likely,Blue Collar-I,VA,117,Silver,273,0,1
9,H,Homemade Happiness,Sean Hannity,Radio,No Children,7,Y - SINGLE BUYER,S - Single Family,$1000-$14999,,Male,HS Diploma - Likely,14 Years,Married - Likely,Blue Collar-I,WI,0,Silver,0,0,1
9,H,Settled and Sensible,Sean Hannity,Radio,No Children,4,,,$50000-$74999,"$129,000 ",Male,HS Diploma - Likely,39 Years,Married - Likely,Office and Admin Support-I,UT,52,Silver,116,0,1
1,H,American Royalty,Sean Hannity,Radio,1 = 1 Child,1,M - MULTI BUYER,S - Single Family,$250000+,"$1,687,696 ",Male,Bach Degree - Extremely Likely,6 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,CO,629.52,Elite,"1,090",0,1
1,G,,Sean Hannity,Radio,,,,,,,,,,,,TN,876.92,Elite,769,104.95,1
1,H,No place like Home,Sean Hannity,Radio,1 = 1 Child,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$297,103 ",Male,Some College -Extremely Likely,4 Years,Unknown Status - Indiv not PDM,Retired-K,CA,"1,190",Elite,"1,041",0,1
9,H,American Royalty,Sean Hannity,Radio,1 = 1 Child,1,M - MULTI BUYER,S - Single Family,$250000+,"$586,843 ",Male,Some College - Likely,14 Years,Unknown Status - Indiv not PDM,Sales-I,TX,91,Silver,215,0,1
9,H,Blue Collar Comfort,Sean Hannity,Radio,1 = 1 Child,6,U - UNKNOWN,S - Single Family,$75000-$99999,"$171,229 ",Male,Bach Degree - Extremely Likely,27 Years,Unknown Status - Indiv not PDM,Other-K,NC,52,Silver,119,0,1
9,H,Red  White and Bluegrass,Sean Hannity,Radio,No Children,8,U - UNKNOWN,S - Single Family,$15000-$24999,"$145,708 ",Female,Some College - Likely,4 Years,Married - Likely,Profess:Legal/Educ/Health-I,LA,104,Silver,271,0,1
9,H,Expanding Horizons,Sean Hannity,Radio,3 = 3 Children,3,M - MULTI BUYER,P - Post Office Box,$35000-$49999,,Male,HS Diploma - Extremely Likely,29 Years,Married - Extremely Likely,Blue Collar-K,CA,39,Silver,91,0,1
9,H,Settled in Suburbia,Sean Hannity,Radio,1 = 1 Child,3,U - UNKNOWN,S - Single Family,$100000-$124999,"$584,389 ",Male,Some College -Extremely Likely,38 Years,Married - Likely,Sales-K,CA,78,Silver,181,0,1
9,H,Expanding Horizons,Sean Hannity,Radio,No Children,6,U - UNKNOWN,S - Single Family,$35000-$49999,"$96,568 ",Male,HS Diploma - Likely,22 Years,Married - Extremely Likely,Blue Collar-I,TX,78,Silver,182,0,1
9,H,Blue Collar Comfort,Sean Hannity,Radio,1 = 1 Child,3,M - MULTI BUYER,S - Single Family,$50000-$74999,"$102,997 ",Male,Less than HS Diploma - Likely,3 Years,Married - Extremely Likely,Other-I,OH,91,Silver,204,0,1
1,E,Stockcars and State Parks,Sean Hannity,Radio,2 = 2 Chldren,5,M - MULTI BUYER,S - Single Family,$75000-$99999,"$145,362 ",Male,Some College - Likely,7 Years,Married - Extremely Likely,Blue Collar-I,MN,"1,490",Elite,"1,332",67,1
9,H,Booming and Consuming,Sean Hannity,Radio,No Children,6,U - UNKNOWN,S - Single Family,$1000-$14999,"$196,448 ",Male,Some College - Likely,1 Year,Married - Likely,Blue Collar-I,GA,52,Silver,124,0,1
9,H,Striving Single Scene,Sean Hannity,Radio,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$250000+,,Male,Grad Degree - Likely,2 Years,Single - Likely,Blue Collar-I,FL,26,Silver,61,0,1
9,H,Silver Sophisticates,Sean Hannity,Radio,No Children,1,M - MULTI BUYER,S - Single Family,$35000-$49999,"$393,673 ",Male,Some College -Extremely Likely,18 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,FL,70.7,Silver,212,0,1
9,H,No place like Home,Sean Hannity,Radio,No Children,6,M - MULTI BUYER,A - Multi-Family & Condominium,$35000-$49999,"$184,992 ",Male,Bach Degree - Extremely Likely,3 Years,Married - Extremely Likely,Blue Collar-K,CO,39,Silver,78,0,1
9,H,Aging of Aquarius,Sean Hannity,Radio,No Children,1,M - MULTI BUYER,S - Single Family,$75000-$99999,"$265,030 ",Male,Grad Degree - Likely,29 Years,Married - Extremely Likely,Other-I,PA,147,Silver,351,0,1
9,H,Settled and Sensible,Sean Hannity,Radio,No Children,7,,,$25000-$34999,"$62,000 ",Male,HS Diploma - Likely,9 Years,Married - Likely,Blue Collar-I,OH,65,Silver,153,0,1
9,H,Red  White and Bluegrass,Sean Hannity,Radio,6 = 6 Children,6,U - UNKNOWN,P - Post Office Box,$75000-$99999,,Male,Some College - Likely,21 Years,Married - Likely,Blue Collar-I,OK,91,Silver,212,0,1
9,H,Platinum Prosperity,Sean Hannity,Radio,No Children,1,U - UNKNOWN,S - Single Family,$250000+,"$1,761,889 ",Male,Grad Degree - Extremely Likely,2 Years,Married - Extremely Likely,Retired-I,CA,78,Silver,202,0,1
1,H,Aging of Aquarius,Sean Hannity,Radio,No Children,2,M - MULTI BUYER,S - Single Family,$125000-$149999,"$457,358 ",Male,HS Diploma - Likely,30 Years,Unknown Status - Indiv not PDM,Sales-K,FL,903,Elite,755,0,1
1,H,American Royalty,Sean Hannity,Radio,No Children,1,U - UNKNOWN,S - Single Family,$125000-$149999,"$543,307 ",Male,Some College - Likely,7 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,FL,980,Elite,799,0,1
9,H,Digital Dependents,Sean Hannity,Radio,No Children,7,U - UNKNOWN,P - Post Office Box,$75000-$99999,,Male,Some College - Likely,2 Years,Married - Likely,Mgmt/Business/Financial Oper-I,NY,78,Silver,182,0,1
9,H,Unspoiled Splendor,Sean Hannity,Radio,No Children,3,Y - SINGLE BUYER,S - Single Family,$35000-$49999,"$201,841 ",Male,Less than HS Diploma - Likely,19 Years,Married - Extremely Likely,Retired-I,NC,134.75,Silver,315,0,1
1,B,Settled and Sensible,Sean Hannity,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$35000-$49999,"$94,573 ",Male,Grad Degree - Extremely Likely,14 Years,Married - Extremely Likely,Retired-K,CO,"2,266",Elite,"2,197",0,1
1,H,Generational Soup,Sean Hannity,Radio,2 = 2 Chldren,3,M - MULTI BUYER,S - Single Family,$100000-$124999,"$240,447 ",Male,Some College - Likely,19 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,FL,"1,040",Elite,954,0,1
9,H,No place like Home,Sean Hannity,Radio,No Children,5,M - MULTI BUYER,S - Single Family,$150000-$174999,"$173,557 ",Female,Grad Degree - Extremely Likely,30 Years,Unknown Status - Indiv not PDM,Retired-I,GA,156,Silver,353,0,1
9,H,Striving Single Scene,Sean Hannity,Radio,No Children,8,M - MULTI BUYER,P - Post Office Box,$35000-$49999,,Male,Less than HS Diploma - Likely,8 Years,Unknown Status - Indiv not PDM,Other-I,KS,128.59,Silver,340,0,1
9,H,No place like Home,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$100000-$124999,"$154,441 ",Male,HS Diploma - Likely,31 Years,Married - Extremely Likely,Sales-I,GA,117,Silver,250,0,1
9,H,Blue Collar Comfort,Sean Hannity,Radio,2 = 2 Chldren,2,U - UNKNOWN,S - Single Family,$50000-$74999,"$182,177 ",Male,HS Diploma - Extremely Likely,23 Years,Married - Likely,Profess:Legal/Educ/Health-K,IL,78,Silver,166,0,1
1,H,Aging in Place,Sean Hannity,Radio,No Children,4,M - MULTI BUYER,S - Single Family,$100000-$124999,"$131,676 ",Female,Bach Degree - Extremely Likely,34 Years,Unknown Status - Indiv not PDM,Retired-I,IL,"1,078",Elite,729,0,1
